3.22, 11.5617, 7.44173, 4.12, 0.701071, 7.00915, 32, 4.41, 358.98
3.24, 11.9555, 7.54547, 4.41, 0.81757, 8.04562, 0, 4.5, 359.45
3.26, 12.3461, 7.84607, 4.5, 1.00496, 8.17518, 48, 5.04, 0.16
3.28, 12.7329, 7.69293, 5.04, 1.12188, 8.95254, 32, 5.37, 0.42
3.3, 13.1154, 7.74541, 5.37, 1.28025, 7.85129, 16, 5.85, 1.11
3.32, 13.4929, 7.64291, 5.85, 1.41914, 7.20349, 32, 6.21, 1.94
3.34, 13.8648, 7.65483, 6.21, 1.56507, 8.17518, 32, 6.74, 2.61
3.36, 14.2306, 7.49055, 6.74, 1.72511, 8.82298, 16, 6.97, 2.13
3.38, 14.5895, 7.61952, 6.97, 1.8669, 7.07393, 32, 7.16, 1.3
3.4, 14.9411, 7.78113, 7.16, 2.0062, 5.84312, 32, 7.79, 1.74
3.42, 15.2848, 7.49485, 7.79, 2.1654, 6.62047, 80, 8.15, 2.11
3.44, 15.6201, 7.47011, 8.15, 2.2678, 7.13871, 16, 7.98, 1.72
3.46, 15.9464, 7.96637, 7.98, 2.47137, 7.78651, 16, 8.7, 2.16
3.48, 16.2631, 7.56313, 8.7, 2.59409, 7.00915, 16, 8.94, 2.29
3.5, 16.5699, 7.62987, 8.94, 2.73256, 7.07393, 32, 9.05, 2.3
3.52, 16.8661, 7.81609, 9.05, 2.91042, 5.9079, 32, 9.97, 2.25
3.54, 17.1513, 7.18133, 9.97, 3.01489, 6.10224, 64, 9.92, 1.76
3.56, 17.4251, 7.50513, 9.92, 3.15254, 5.84312, 16, 10.18, 1.74
3.58, 17.6871, 7.50705, 10.18, 3.27111, 6.75003, 64, 10.7, 1.91
3.6, 17.9367, 7.23668, 10.7, 3.41746, 6.55569, 80, 10.85, 1.47
3.62, 18.1736, 7.32361, 10.85, 3.56381, 8.95254, 32, 10.97, 1.09
3.64, 18.3975, 7.42746, 10.97, 3.71928, 6.87959, 48, 11.4, 1.68
3.66, 18.6079, 7.20787, 11.4, 3.84905, 5.97268, 64, 11.69, 1.85
3.68, 18.8045, 7.11452, 11.69, 3.98876, 7.33305, 64, 12.52, 2.18
3.7, 18.9871, 6.46708, 12.52, 4.09656, 6.2318, 80, 12.72, 2.08
3.72, 19.1553, 6.43526, 12.72, 4.23669, 4.61231, 32, 12.75, 1.49
3.74, 19.3088, 6.5588, 12.75, 4.33412, 7.26827, 32, 13.5, 1.78
3.76, 19.4474, 5.94745, 13.5, 4.45393, 5.71356, 64, 13.72, 1.87
3.78, 19.571, 5.85098, 13.72, 4.54763, 4.74187, 64, 13.66, 1.45
3.8, 19.6792, 6.0192, 13.66, 4.64962, 6.10224, 64, 14.76, 2.11
3.82, 19.7719, 5.01193, 14.76, 4.76073, 5.584, 48, 14.79, 2.21
3.84, 19.849, 5.05903, 14.79, 4.8366, 5.51922, 96, 14.6, 1.83
3.86, 19.9104, 5.31038, 14.6, 4.96595, 5.45444, 48, 15.57, 2.3
3.88, 19.9559, 4.38587, 15.57, 5.02192, 1.24377, 64, 15.49, 2.25
3.9, 19.9854, 4.49543, 15.49, 5.09738, 5.2601, 48, 15.63, 1.9
3.92, 19.999, 4.36902, 15.63, 5.15749, 3.83495, 80, 16.5, 2.64
3.94, 19.9966, 3.49662, 16.5, 5.24456, 3.57583, 80, 15.96, 1.99
3.96, 19.9782, 4.01822, 15.96, 5.31545, 5.00098, 64, 16.24, 2.78
3.98, 19.9439, 3.70385, 16.24, 5.38013, 3.18716, 64, 17.06, 3.56
4, 19.8936, 2.83358, 17.06, 5.42863, 2.34502, 32, 16.73, 2.51
4.02, 19.8275, 3.09748, 16.73, 5.45268, 0.336854, 80, 17.05, 2.38
4.04, 19.7457, 2.69566, 17.05, 5.47631, 3.89973, 80, 17.77, 3.07
4.06, 19.6483, 1.87825, 17.77, 5.54513, 1.56767, 80, 17.42, 2.48
4.08, 19.5354, 2.11541, 17.42, 5.58245, 3.44627, 80, 16.72, 1.7
4.1, 19.4073, 2.68731, 16.72, 5.64215, 2.66892, 48, 17.62, 2.29
4.12, 19.2642, 1.64415, 17.62, 5.6521, 0.531193, 80, 17.64, 1.84
4.14, 19.1062, 1.46618, 17.64, 5.66453, 2.0859, 80, 17.63, 1.3
4.16, 18.9336, 1.30365, 17.63, 5.69397, -0.0518237, 80, 18.11, 1.81
4.18, 18.7468, 0.636813, 18.11, 5.69604, 0.336854, 64, 17.64, 1.89
4.2, 18.546, 0.90599, 17.64, 5.70599, 0.790311, 80, 18.19, 2.64
4.22, 18.3315, 0.141493, 18.19, 5.71511, 1.17899, 96, 18.48, 2.82
4.24, 18.1037, -0.376331, 18.48, 5.72506, -0.0518237, 96, 18.12, 2.31
4.26, 17.8629, -0.257121, 18.12, 5.72548, -0.310942, 80, 18.52, 2.85
4.28, 17.6095, -0.910488, 18.52, 5.72548, 0.207295, 48, 18.88, 3.2
4.3, 17.344, -1.53603, 18.88, 5.72548, 0.207295, 48, 18.56, 2.8
4.32, 17.0667, -1.49332, 18.56, 5.72548, 0.142515, 80, 18.79, 2.75
4.34, 16.7781, -2.01192, 18.79, 5.72506, 0.142515, 32, 18.9, 2.92
4.36, 16.4786, -2.42135, 18.9, 5.72465, 0.142515, -32, 18.58, 2.71
4.38, 16.1688, -2.41116, 18.58, 5.72424, -0.375722, 16, 18.73, 2.82
4.4, 15.8492, -2.88083, 18.73, 5.70682, -1.02352, 32, 18.77, 2.83
4.42, 15.5201, -3.24986, 18.77, 5.66412, -1.99521, 0, 18.74, 2.69
4.44, 15.1823, -3.55772, 18.74, 5.62142, -2.57823, 0, 18.86, 2.55
4.46, 14.8361, -4.02387, 18.86, 5.53394, -4.00338, 32, 18.57, 2.05
4.48, 14.4822, -4.08776, 18.57, 5.46014, -3.80904, 16, 18.4, 1.85
4.5, 14.1212, -4.27881, 18.4, 5.35028, -4.2625, 0, 18.51, 1.74
4.52, 13.7535, -4.75647, 18.51, 5.27109, -5.36375, 16, 18.13, 1.51
4.54, 13.3799, -4.75012, 18.13, 5.155, -5.03985, 0, 17.89, 1.6
4.56, 13.0008, -4.88919, 17.89, 5.07582, -3.74426, 0, 17.83, 2.07
4.58, 12.6169, -5.21305, 17.83, 4.95559, -6.33544, 0, 17.52, 1.59
4.6, 12.2289, -5.2911, 17.52, 4.86769, -5.29897, 16, 17.41, 1.52
4.62, 11.8373, -5.57272, 17.41, 4.75783, -5.03985, 16, 17.51, 1.88
4.64, 11.4427, -6.06727, 17.51, 4.63304, -5.42853, -16, 17.12, 1.74
4.66, 11.0459, -6.07414, 17.12, 4.53768, -5.49331, 16, 17.06, 1.56
4.68, 10.6473, -6.41267, 17.06, 4.37682, -6.33544, 0, 16.91, 1.62
4.7, 10.2478, -6.66225, 16.91, 4.25991, -6.40022, 32, 16.76, 1.73
4.72, 9.84779, -6.91221, 16.76, 4.08122, -7.4367, 16, 16.62, 2.35
4.74, 9.44806, -7.17194, 16.62, 3.9784, -6.72412, 48, 16.28, 2.4
4.76, 9.04922, -7.23078, 16.28, 3.83039, -9.76876, 32, 15.91, 2.46
4.78, 8.6519, -7.2581, 15.91, 3.67119, -7.24236, 16, 15.76, 2.71
4.8, 8.25673, -7.50327, 15.76, 3.49333, -7.37192, 16, 15.66, 3.08
4.82, 7.86436, -7.79564, 15.66, 3.33786, -6.7889, 0, 15.03, 2.84
4.84, 7.4754, -7.5546, 15.03, 3.17617, -6.85368, 0, 14.74, 2.94
4.86, 7.09048, -7.64952, 14.74, 3.02858, -6.98324, 0, 14.17, 3.17
4.88, 6.71021, -7.45979, 14.17, 2.88471, -6.72412, 16, 13.8, 3.32
4.9, 6.33521, -7.46479, 13.8, 2.72468, -6.98324, 16, 13.37, 3.15
4.92, 5.96607, -7.40393, 13.37, 2.60569, -6.01155, 0, 13.3, 2.92
4.94, 5.60338, -7.69662, 13.3, 2.4013, -8.27883, 0, 12.86, 2.78
4.96, 5.24773, -7.61227, 12.86, 2.27236, -6.98324, 0, 12.49, 2.72
4.98, 4.89968, -7.59032, 12.49, 2.08414, -7.1128, 16, 12.09, 2.48
5, 4.55979, -7.53021, 12.09, 1.94981, -8.53795, 0, 11.58, 2.28
5.02, 4.2286, -7.3514, 11.58, 1.80802, -6.72412, 0, 11.24, 2.48
5.04, 3.90665, -7.33335, 11.24, 1.66002, -6.65934, 0, 10.86, 2.49
5.06, 3.59444, -7.26556, 10.86, 1.5203, -7.37192, 0, 10.4, 2.95
5.08, 3.29248, -7.10752, 10.4, 1.36732, -7.1128, 16, 10.18, 2.87
5.1, 3.00125, -7.17875, 10.18, 1.2106, -6.59456, 0, 10.03, 2.96
5.12, 2.72122, -7.30878, 10.03, 1.08457, -8.53795, 32, 9.64, 2.96
5.14, 2.45283, -7.18717, 9.64, 0.924949, -6.98324, 0, 9.15, 2.7
5.16, 2.19652, -6.95348, 9.15, 0.812181, -6.59456, 0, 8.7, 2.46
5.18, 1.95269, -6.74731, 8.7, 0.664587, -7.4367, 0, 8.59, 3.26
5.2, 1.72174, -6.86826, 8.59, 0.529016, -7.04802, 16, 8.13, 2.25
5.22, 1.50402, -6.62598, 8.13, 0.385568, -7.63104, 0, 7.4, 0.39
5.24, 1.2999, -6.1001, 7.4, 0.276531, -6.40022, 16, 7.05, 0.53
5.26, 1.1097, -5.9403, 7.05, 0.123548, -4.91029, -16, 6.39, 359
5.28, 0.933721, -5.45628, 6.39, 0.0348255, -6.65934, -16, 6.19, 359.22
5.3, 0.772246, -5.41775, 6.19, -0.103647, -6.01155, -16, 5.8, 359.28
5.32, 0.625533, -5.17447, 5.8, -0.185736, -4.45684, 0, 5.5, 359.03
5.34, 0.493817, -5.00618, 5.5, -0.310113, -4.39206, 16, 5.23, 359.55
5.36, 0.377309, -4.85269, 5.23, -0.397177, -6.27066, 0, 4.96, 359.4
5.38, 0.276195, -4.6838, 4.96, -0.51036, -4.06816, 0, 5.1, 1.07
5.4, 0.190638, -4.90936, 5.1, -0.605715, -5.68765, 16, 4.85, 1.81
5.42, 0.120773, -4.72923, 4.85, -0.705217, -5.16941, 16, 4.46, 1.19
5.44, 0.0667128, -4.39329, 4.46, -0.805547, -5.81721, 0, 4.48, 2.97
5.46, 0.0285438, -4.45146, 4.48, -0.887636, -4.78073, 0, 3.82, 1.62
5.48, 0.00632698, -3.81367, 3.82, -0.956043, -5.16941, 0, 3.64, 1.45
5.5, 9.79345e-05, -3.6399, 3.64, -1.05969, -2.12477, -16, 3.41, 1.91
5.52, 0.0098666, -3.40013, 3.41, -1.131, -3.16124, 32, 3.18, 3.48
5.54, 0.0356173, -3.14438, 3.18, -1.17785, -2.77257, 16, 2.76, 1.21
5.56, 0.077309, -2.68269, 2.76, -1.25123, -3.48514, 0, 2.66, 2.05
5.58, 0.134875, -2.52513, 2.66, -1.30513, -3.03168, 0, 2.46, 2.68
5.6, 0.208223, -2.25178, 2.46, -1.37063, -1.80087, 0, 2.29, 4.38
5.62, 0.297235, -1.99276, 2.29, -1.39095, -1.15308, 0, 2.32, 5.29
5.64, 0.40177, -1.91823, 2.32, -1.43863, -1.28264, 16, 2.36, 5.08
5.66, 0.521661, -1.83834, 2.36, -1.46765, -1.73609, 0, 2.31, 4.69
5.68, 0.656714, -1.65329, 2.31, -1.51449, -0.829179, 16, 2.22, 6.14
5.7, 0.806715, -1.41329, 2.22, -1.54186, -3.42036, 16, 2.17, 7.3
5.72, 0.971423, -1.19858, 2.17, -1.56798, -0.764399, -32, 2.03, 6.04
5.74, 1.15057, -0.879425, 2.03, -1.58705, -0.57006, -48, 1.88, 4.46
5.76, 1.34388, -0.536116, 1.88, -1.59783, -0.505281, 32, 1.77, 3.16
